Conformation, LigandName, Frame, AD_BindingEnergy,VN_BindingEnergy, Average_Energy
namd-sw06,sw06,frame00746,-5.36,-6.09672,-5.728
namd-sw06,sw06,frame01159,-4.3,-3.76548,-4.033
namd-sw06,sw06,frame01054,-4.43,-4.76989,-4.6
namd-sw06,sw06,frame01023,-3.17,-4.06567,-3.618
namd-sw06,sw06,frame00641,-5.9,-5.21358,-5.557
namd-sw06,sw06,frame00636,-4.85,-5.85379,-5.352
namd-sw06,sw06,frame01124,-3.03,-3.62102,-3.326
namd-sw06,sw06,frame01153,-4.24,-4.58967,-4.415
namd-sw06,sw06,frame01029,-4.1,-4.03225,-4.066
namd-sw06,sw06,frame00271,-5.07,-5.10912,-5.09
namd-sw06,sw06,frame00392,-4.97,-6.15579,-5.563
namd-sw06,sw06,frame00206,-4.52,-5.83029,-5.175
namd-sw06,sw06,frame01514,-3.55,-4.81046,-4.18
namd-sw06,sw06,frame01480,-3.45,-4.82876,-4.139
namd-sw06,sw06,frame01939,-3.63,-5.03132,-4.331
namd-sw06,sw06,frame01563,-3.0,-4.76427,-3.882
namd-sw06,sw06,frame01843,-3.47,-3.70797,-3.589
namd-sw06,sw06,frame01419,-2.18,-3.50509,-2.843
namd-sw06,sw06,frame01834,-3.61,-4.43035,-4.02
namd-sw06,sw06,frame01250,-3.5,-4.75657,-4.128
namd-sw06,sw06,frame01227,-2.83,-3.7048,-3.267
namd-sw06,sw06,frame00535,-5.76,-6.11353,-5.937
namd-sw06,sw06,frame00542,-5.03,-5.47351,-5.252
namd-sw06,sw06,frame00918,-4.22,-5.85801,-5.039
namd-sw06,sw06,frame00438,-5.31,-5.49555,-5.403
namd-sw06,sw06,frame00862,-4.34,-5.1016,-4.721
namd-sw06,sw06,frame00815,0.18,0.0,0.09
namd-sw06,sw06,frame00981,-1.44,-2.08854,-1.764
namd-sw06,sw06,frame01660,-2.62,-4.116,-3.368
namd-sw06,sw06,frame01783,-3.42,-4.60959,-4.015
namd-sw06,sw06,frame01617,-2.06,-4.14638,-3.103
namd-sw06,sw06,frame00105,-5.31,-5.61965,-5.465
namd-sw06,sw06,frame00091,-4.89,-4.8363,-4.863
namd-sw06,sw06,frame00172,-5.01,-6.31704,-5.664
namd-sw06,sw06,frame00008,-4.94,-5.43345,-5.187
namd-sw06,sw06,frame01789,-3.26,-4.40342,-3.832
namd-sw06,sw06,frame01710,-4.1,-5.08316,-4.592
namd-sw06,sw06,frame01684,-5.17,-5.80336,-5.487
namd-sw06,sw06,frame01767,-3.22,-4.7252,-3.973
namd-sw06,sw06,frame00178,-4.81,-5.78239,-5.296
namd-sw06,sw06,frame00075,-3.82,-5.32643,-4.573
namd-sw06,sw06,frame00196,-5.08,-5.56068,-5.32
namd-sw06,sw06,frame00002,-4.59,-5.65496,-5.122
namd-sw06,sw06,frame01320,-3.7,-4.98397,-4.342
namd-sw06,sw06,frame01357,-3.02,-4.32491,-3.672
namd-sw06,sw06,frame00548,-4.73,-6.21584,-5.473
namd-sw06,sw06,frame00886,-4.38,-5.87472,-5.127
namd-sw06,sw06,frame00912,-4.02,-5.80952,-4.915
namd-sw06,sw06,frame00965,-4.63,-5.4492,-5.04
namd-sw06,sw06,frame00445,-4.95,-5.847,-5.399
namd-sw06,sw06,frame00432,-4.15,-5.2213,-4.686
namd-sw06,sw06,frame00868,-3.98,-5.04686,-4.513
namd-sw06,sw06,frame01088,-2.84,-4.37865,-3.609
namd-sw06,sw06,frame01185,-2.44,-2.78016,-2.61
namd-sw06,sw06,frame01011,-4.21,-4.71594,-4.463
namd-sw06,sw06,frame01066,-4.97,-4.77564,-4.873
namd-sw06,sw06,frame00679,-5.5,-5.58076,-5.54
namd-sw06,sw06,frame00774,-4.12,-5.67225,-4.896
namd-sw06,sw06,frame00703,-4.92,-5.45042,-5.185
namd-sw06,sw06,frame00697,-3.88,-4.82037,-4.35
namd-sw06,sw06,frame01976,-4.28,-5.16141,-4.721
namd-sw06,sw06,frame01895,-3.69,-4.6746,-4.182
namd-sw06,sw06,frame01901,-3.5,-4.72724,-4.114
namd-sw06,sw06,frame01421,-4.22,-4.8836,-4.552
namd-sw06,sw06,frame01456,-4.27,-5.5693,-4.92
namd-sw06,sw06,frame00249,-5.1,-6.17594,-5.638
namd-sw06,sw06,frame00344,-4.97,-5.94587,-5.458
namd-sw06,sw06,frame00333,-4.65,-4.8816,-4.766
namd-sw06,sw06,frame01551,-3.45,-3.45318,-3.452
namd-sw06,sw06,frame01526,-3.2,-3.19845,-3.199
namd-sw06,sw06,frame01806,-3.22,-4.69266,-3.956
namd-sw06,sw06,frame01871,-3.05,-4.60559,-3.828
namd-sw06,sw06,frame00234,-3.83,-5.3567,-4.593
namd-sw06,sw06,frame00243,-5.14,-5.84331,-5.492
namd-sw06,sw06,frame00339,-4.37,-5.54519,-4.958
namd-sw06,sw06,frame01161,-4.66,-4.24916,-4.455
namd-sw06,sw06,frame01116,-3.32,-3.92295,-3.621
namd-sw06,sw06,frame01082,-3.86,-4.70841,-4.284
namd-sw06,sw06,frame00790,-4.6,-5.99054,-5.295
namd-sw06,sw06,frame00604,-4.89,-6.11542,-5.503
namd-sw06,sw06,frame00673,-4.33,-6.0017,-5.166
namd-sw06,sw06,frame00709,-4.97,-6.12074,-5.545
namd-sw06,sw06,frame00140,-4.35,-4.95071,-4.65
namd-sw06,sw06,frame00137,-4.53,-5.7269,-5.128
namd-sw06,sw06,frame01625,-4.18,-5.03297,-4.606
namd-sw06,sw06,frame01652,-4.75,-5.12956,-4.94
namd-sw06,sw06,frame01728,-2.25,-3.74068,-2.995
namd-sw06,sw06,frame00570,-4.32,-5.8654,-5.093
namd-sw06,sw06,frame00507,-5.57,-6.57102,-6.071
namd-sw06,sw06,frame00493,-5.37,-7.3328,-6.351
namd-sw06,sw06,frame00827,0.2,0.0,0.1
namd-sw06,sw06,frame00850,-5.15,-5.73523,-5.443
namd-sw06,sw06,frame01381,-2.1,-3.21476,-2.657
namd-sw06,sw06,frame01215,-3.45,-4.24708,-3.849
namd-sw06,sw06,frame01262,-3.69,-4.71517,-4.203
namd-sw06,sw06,frame01318,-3.16,-4.41013,-3.785
namd-sw06,sw06,frame00499,-5.48,-6.04228,-5.761
namd-sw06,sw06,frame00957,-4.52,-5.31679,-4.918
namd-sw06,sw06,frame00920,-5.8,-5.86525,-5.833
namd-sw06,sw06,frame00594,-5.07,-6.16238,-5.616
namd-sw06,sw06,frame00400,-4.46,-6.27014,-5.365
namd-sw06,sw06,frame00477,-4.12,-5.01074,-4.565
namd-sw06,sw06,frame01268,-3.47,-4.50786,-3.989
namd-sw06,sw06,frame01365,-4.21,-5.14268,-4.676
namd-sw06,sw06,frame01312,-3.53,-3.72045,-3.625
namd-sw06,sw06,frame01286,-3.19,-4.10457,-3.647
namd-sw06,sw06,frame00030,-3.48,-4.86878,-4.174
namd-sw06,sw06,frame00047,-4.97,-5.60336,-5.287
namd-sw06,sw06,frame01658,-4.43,-4.96386,-4.697
namd-sw06,sw06,frame01755,-3.93,-4.99762,-4.464
namd-sw06,sw06,frame01722,-2.08,-3.88084,-2.98
namd-sw06,sw06,frame00318,0.53,0.0,0.265
namd-sw06,sw06,frame00262,-4.13,-5.43721,-4.784
namd-sw06,sw06,frame00381,-4.65,-5.68814,-5.169
namd-sw06,sw06,frame00215,-4.68,-5.74903,-5.215
namd-sw06,sw06,frame01850,-4.3,-4.69076,-4.495
namd-sw06,sw06,frame01827,-3.14,-3.59202,-3.366
namd-sw06,sw06,frame01507,-4.0,-4.75212,-4.376
namd-sw06,sw06,frame01493,-3.09,-3.8306,-3.46
namd-sw06,sw06,frame01570,-3.19,-4.42547,-3.808
namd-sw06,sw06,frame00728,-5.31,-6.56633,-5.938
namd-sw06,sw06,frame00652,-5.48,-6.07241,-5.776
namd-sw06,sw06,frame00625,-4.76,-5.98177,-5.371
namd-sw06,sw06,frame01137,-2.38,-3.78726,-3.084
namd-sw06,sw06,frame01140,-3.57,-3.64241,-3.606
namd-sw06,sw06,frame00722,-5.41,-6.21467,-5.812
namd-sw06,sw06,frame00755,-6.11,-6.97108,-6.541
namd-sw06,sw06,frame00658,-4.93,-6.12786,-5.529
namd-sw06,sw06,frame01047,-4.71,-4.37475,-4.542
namd-sw06,sw06,frame01030,-4.28,-4.57813,-4.429
namd-sw06,sw06,frame00312,-3.59,-4.90972,-4.25
namd-sw06,sw06,frame00286,-3.91,-5.57503,-4.743
namd-sw06,sw06,frame00365,-4.89,-6.0486,-5.469
namd-sw06,sw06,frame00268,-5.33,-6.62817,-5.979
namd-sw06,sw06,frame01477,-3.4,-4.54749,-3.974
namd-sw06,sw06,frame01594,-2.7,-3.28154,-2.991
namd-sw06,sw06,frame01400,-3.69,-4.65589,-4.173
namd-sw06,sw06,frame01920,-3.9,-5.52225,-4.711
namd-sw06,sw06,frame01957,-4.13,-5.12571,-4.628
namd-sw06,sw06,frame01499,-3.73,-4.0863,-3.908
namd-sw06,sw06,frame01333,-3.35,-4.26362,-3.807
namd-sw06,sw06,frame01344,-5.23,-5.08761,-5.159
namd-sw06,sw06,frame01249,-3.36,-4.58595,-3.973
namd-sw06,sw06,frame00456,-5.11,-6.44413,-5.777
namd-sw06,sw06,frame00998,-1.8,-3.26834,-2.534
namd-sw06,sw06,frame00421,-5.15,-6.37828,-5.764
namd-sw06,sw06,frame00895,-3.52,-4.59421,-4.057
namd-sw06,sw06,frame00901,-5.08,-5.82014,-5.45
namd-sw06,sw06,frame00976,-1.84,-2.47151,-2.156
namd-sw06,sw06,frame01703,-2.21,-3.82584,-3.018
namd-sw06,sw06,frame01697,-1.99,-3.66781,-2.829
namd-sw06,sw06,frame01774,-3.51,-4.25383,-3.882
namd-sw06,sw06,frame01679,-3.85,-4.97463,-4.412
namd-sw06,sw06,frame00066,-5.23,-5.95413,-5.592
namd-sw06,sw06,frame00185,-5.04,-7.10608,-6.073
namd-sw06,sw06,frame00011,-4.73,-4.91908,-4.825
namd-sw06,sw06,frame00088,-4.96,-5.44317,-5.202
namd-sw06,sw06,frame01709,-3.47,-3.32234,-3.396
namd-sw06,sw06,frame01673,-3.8,-5.19768,-4.499
namd-sw06,sw06,frame01790,-3.39,-4.79897,-4.094
namd-sw06,sw06,frame01604,-2.07,-3.08436,-2.577
namd-sw06,sw06,frame00116,-5.13,-5.72959,-5.43
namd-sw06,sw06,frame00082,-5.47,-6.23388,-5.852
namd-sw06,sw06,frame00161,-4.27,-5.50121,-4.886
namd-sw06,sw06,frame01339,-4.32,-4.66736,-4.494
namd-sw06,sw06,frame01243,-3.71,-4.98551,-4.348
namd-sw06,sw06,frame01234,-3.75,-4.97682,-4.363
namd-sw06,sw06,frame00871,-4.08,-4.99887,-4.539
namd-sw06,sw06,frame00806,-4.57,-5.45438,-5.012
namd-sw06,sw06,frame00992,-1.42,-2.31341,-1.867
namd-sw06,sw06,frame00526,-4.38,-5.37213,-4.876
namd-sw06,sw06,frame00551,-4.17,-5.38167,-4.776
namd-sw06,sw06,frame01008,-1.92,-2.86429,-2.392
namd-sw06,sw06,frame01172,-3.58,-4.15723,-3.869
namd-sw06,sw06,frame01105,-3.66,-4.42837,-4.044
namd-sw06,sw06,frame01091,-3.27,-4.58327,-3.927
namd-sw06,sw06,frame00783,-5.88,-6.29968,-6.09
namd-sw06,sw06,frame00617,-3.62,-5.05314,-4.337
namd-sw06,sw06,frame00660,-5.65,-5.54405,-5.597
namd-sw06,sw06,frame01815,-4.22,-4.18578,-4.203
namd-sw06,sw06,frame01981,-4.34,-4.25098,-4.295
namd-sw06,sw06,frame01438,-3.44,-4.70295,-4.071
namd-sw06,sw06,frame01862,-3.81,-5.37053,-4.59
namd-sw06,sw06,frame01542,-2.81,-4.04632,-3.428
namd-sw06,sw06,frame01918,-3.7,-4.51888,-4.109
namd-sw06,sw06,frame01535,-3.37,-4.43997,-3.905
namd-sw06,sw06,frame00227,-4.14,-5.45811,-4.799
namd-sw06,sw06,frame00250,-4.93,-6.28174,-5.606
namd-sw06,sw06,frame01432,-3.71,-4.30066,-4.005
namd-sw06,sw06,frame01868,-3.3,-4.81071,-4.055
namd-sw06,sw06,frame01445,-2.92,-3.97627,-3.448
namd-sw06,sw06,frame01965,-4.11,-4.93615,-4.523
namd-sw06,sw06,frame01886,-3.31,-4.82586,-4.068
namd-sw06,sw06,frame01548,-2.91,-4.26771,-3.589
namd-sw06,sw06,frame01912,-3.62,-3.67492,-3.647
namd-sw06,sw06,frame00357,-4.91,-5.33899,-5.124
namd-sw06,sw06,frame00320,-5.46,-6.57553,-6.018
namd-sw06,sw06,frame01196,-2.5,-2.94315,-2.722
namd-sw06,sw06,frame01002,-2.98,-3.81051,-3.395
namd-sw06,sw06,frame01075,-2.86,-4.25642,-3.558
namd-sw06,sw06,frame01178,-2.6,-3.88987,-3.245
namd-sw06,sw06,frame00767,-4.75,-5.6012,-5.176
namd-sw06,sw06,frame00710,-4.86,-5.89582,-5.378
namd-sw06,sw06,frame00684,-5.05,-6.28802,-5.669
namd-sw06,sw06,frame00789,-4.8,-5.44988,-5.125
namd-sw06,sw06,frame00023,-4.59,-4.66242,-4.626
namd-sw06,sw06,frame00054,-5.67,-6.41366,-6.042
namd-sw06,sw06,frame00159,-4.7,-4.84325,-4.772
namd-sw06,sw06,frame01746,-3.84,-4.99329,-4.417
namd-sw06,sw06,frame01731,-2.45,-3.92245,-3.186
namd-sw06,sw06,frame00587,-4.79,-6.40222,-5.596
namd-sw06,sw06,frame00849,-5.08,-5.96965,-5.525
namd-sw06,sw06,frame00413,-5.04,-6.12742,-5.584
namd-sw06,sw06,frame00464,-3.77,-5.10139,-4.436
namd-sw06,sw06,frame00944,-3.98,-5.44714,-4.714
namd-sw06,sw06,frame00933,-4.67,-6.11948,-5.395
namd-sw06,sw06,frame00569,-6.03,-6.73276,-6.381
namd-sw06,sw06,frame01376,-4.0,-5.05156,-4.526
namd-sw06,sw06,frame01301,-4.06,-4.79324,-4.427
namd-sw06,sw06,frame01295,-4.12,-4.80982,-4.465
namd-sw06,sw06,frame01398,-3.35,-4.0175,-3.684
namd-sw06,sw06,frame00834,0.15,0.0,0.075
namd-sw06,sw06,frame00843,-4.08,-5.86618,-4.973
namd-sw06,sw06,frame00419,-4.91,-5.63884,-5.274
namd-sw06,sw06,frame00939,-5.38,-6.83694,-6.108
namd-sw06,sw06,frame00563,-4.5,-5.42679,-4.963
namd-sw06,sw06,frame00514,-5.23,-5.1955,-5.213
namd-sw06,sw06,frame00480,-5.16,-6.69982,-5.93
namd-sw06,sw06,frame01392,-3.89,-4.89155,-4.391
namd-sw06,sw06,frame01206,-3.56,-4.28915,-3.925
namd-sw06,sw06,frame01271,-3.8,-4.74198,-4.271
namd-sw06,sw06,frame00029,-3.42,-4.24971,-3.835
namd-sw06,sw06,frame00153,-4.91,-5.55083,-5.23
namd-sw06,sw06,frame00124,-5.65,-6.80165,-6.226
namd-sw06,sw06,frame01636,-4.48,-6.3318,-5.406
namd-sw06,sw06,frame01641,-3.67,-4.6091,-4.14
namd-sw06,sw06,frame00129,-4.34,-5.65705,-4.999
namd-sw06,sw06,frame00053,-5.31,-6.01827,-5.664
namd-sw06,sw06,frame00024,-3.49,-4.79488,-4.142
namd-sw06,sw06,frame01736,-1.24,-2.9722,-2.106
namd-sw06,sw06,frame01741,-3.34,-3.91661,-3.628
namd-sw06,sw06,frame00934,-5.19,-6.09072,-5.64
namd-sw06,sw06,frame00943,-4.77,-5.1392,-4.955
namd-sw06,sw06,frame00519,-5.29,-5.21379,-5.252
namd-sw06,sw06,frame00839,-5.48,-5.92697,-5.703
namd-sw06,sw06,frame00463,-4.55,-5.91117,-5.231
namd-sw06,sw06,frame00414,-5.67,-6.53372,-6.102
namd-sw06,sw06,frame00580,-5.79,-6.17893,-5.984
namd-sw06,sw06,frame01292,-3.9,-4.52806,-4.214
namd-sw06,sw06,frame01306,-3.64,-4.46988,-4.055
namd-sw06,sw06,frame01371,-3.72,-5.07755,-4.399
namd-sw06,sw06,frame00949,-4.71,-5.98442,-5.347
namd-sw06,sw06,frame00487,-4.29,-5.18405,-4.737
namd-sw06,sw06,frame00513,-5.13,-5.24902,-5.19
namd-sw06,sw06,frame00564,-5.94,-7.11963,-6.53
namd-sw06,sw06,frame00844,-4.76,-5.57636,-5.168
namd-sw06,sw06,frame00833,0.19,0.0,0.095
namd-sw06,sw06,frame00469,-3.68,-5.35661,-4.518
namd-sw06,sw06,frame01276,-2.87,-4.33011,-3.6
namd-sw06,sw06,frame01201,-2.15,-3.23194,-2.691
namd-sw06,sw06,frame01395,-4.45,-5.22272,-4.836
namd-sw06,sw06,frame01298,-4.12,-4.99985,-4.56
namd-sw06,sw06,frame00123,-5.01,-5.63853,-5.324
namd-sw06,sw06,frame00154,-4.8,-6.22553,-5.513
namd-sw06,sw06,frame00059,-4.67,-6.05452,-5.362
namd-sw06,sw06,frame01646,-3.43,-5.17049,-4.3
namd-sw06,sw06,frame01631,-5.01,-5.57758,-5.294
namd-sw06,sw06,frame01096,-4.26,-5.33424,-4.797
namd-sw06,sw06,frame01102,-3.9,-4.46607,-4.183
namd-sw06,sw06,frame01175,-2.67,-3.89525,-3.283
namd-sw06,sw06,frame01078,-1.76,-3.21312,-2.487
namd-sw06,sw06,frame00667,-5.86,-5.6153,-5.738
namd-sw06,sw06,frame00610,-6.0,-5.82655,-5.913
namd-sw06,sw06,frame00784,-5.46,-6.08043,-5.77
namd-sw06,sw06,frame00689,-5.26,-6.49807,-5.879
namd-sw06,sw06,frame01532,-1.79,-2.81001,-2.3
namd-sw06,sw06,frame01968,-3.42,-5.09913,-4.26
namd-sw06,sw06,frame01545,-3.55,-4.15002,-3.85
namd-sw06,sw06,frame01865,-3.42,-4.56101,-3.991
namd-sw06,sw06,frame01448,-2.9,-4.12436,-3.512
namd-sw06,sw06,frame01986,-3.15,-4.09862,-3.624
namd-sw06,sw06,frame01812,-4.29,-3.92591,-4.108
namd-sw06,sw06,frame00257,-4.01,-5.28622,-4.648
namd-sw06,sw06,frame00220,-3.68,-5.27207,-4.476
namd-sw06,sw06,frame01915,-2.71,-3.61896,-3.164
namd-sw06,sw06,frame01881,-5.03,-4.44053,-4.735
namd-sw06,sw06,frame01538,-2.96,-4.11473,-3.537
namd-sw06,sw06,frame01962,-3.86,-5.22282,-4.541
namd-sw06,sw06,frame01442,-3.77,-4.57316,-4.172
namd-sw06,sw06,frame01818,-4.0,-4.45318,-4.227
namd-sw06,sw06,frame01435,-3.27,-4.57985,-3.925
namd-sw06,sw06,frame00327,-3.99,-6.14323,-5.067
namd-sw06,sw06,frame00350,-4.35,-5.59298,-4.971
namd-sw06,sw06,frame01108,-3.32,-3.84119,-3.581
namd-sw06,sw06,frame01072,-3.7,-5.25013,-4.475
namd-sw06,sw06,frame01005,-2.5,-3.49485,-2.997
namd-sw06,sw06,frame01191,-3.0,-3.91796,-3.459
namd-sw06,sw06,frame00683,-5.58,-6.17399,-5.877
namd-sw06,sw06,frame00717,-5.61,-6.15728,-5.884
namd-sw06,sw06,frame00760,-5.94,-6.01912,-5.98
namd-sw06,sw06,frame01239,-3.72,-5.08969,-4.405
namd-sw06,sw06,frame01343,-5.14,-5.27819,-5.209
namd-sw06,sw06,frame01334,-4.32,-4.76938,-4.545
namd-sw06,sw06,frame00971,-2.93,-3.54615,-3.238
namd-sw06,sw06,frame00906,-3.5,-4.94635,-4.223
namd-sw06,sw06,frame00892,-3.9,-6.13678,-5.018
namd-sw06,sw06,frame00426,-4.1,-4.94191,-4.521
namd-sw06,sw06,frame00451,-3.83,-5.26686,-4.548
namd-sw06,sw06,frame01609,-1.41,-2.54396,-1.977
namd-sw06,sw06,frame01773,-2.95,-4.48443,-3.717
namd-sw06,sw06,frame01690,-2.42,-4.37126,-3.396
namd-sw06,sw06,frame01704,-1.7,-3.30853,-2.504
namd-sw06,sw06,frame00016,-4.86,-5.85073,-5.355
namd-sw06,sw06,frame00182,-4.0,-5.6048,-4.802
namd-sw06,sw06,frame00061,-5.45,-6.39731,-5.924
namd-sw06,sw06,frame01603,-2.07,-3.54746,-2.809
namd-sw06,sw06,frame01797,-4.22,-4.75359,-4.487
namd-sw06,sw06,frame01674,-3.95,-5.04553,-4.498
namd-sw06,sw06,frame01779,-2.93,-4.19923,-3.565
namd-sw06,sw06,frame00166,-5.5,-6.18994,-5.845
namd-sw06,sw06,frame00085,-5.44,-6.02729,-5.734
namd-sw06,sw06,frame00111,-4.3,-5.16882,-4.734
namd-sw06,sw06,frame00188,-5.42,-5.34124,-5.381
namd-sw06,sw06,frame01233,-3.78,-5.09356,-4.437
namd-sw06,sw06,frame01244,-3.86,-4.77336,-4.317
namd-sw06,sw06,frame01349,-3.7,-4.10827,-3.904
namd-sw06,sw06,frame00898,-3.54,-5.91862,-4.729
namd-sw06,sw06,frame00556,-5.06,-6.37852,-5.719
namd-sw06,sw06,frame00521,-5.53,-6.94324,-6.237
namd-sw06,sw06,frame00995,-2.17,-2.81347,-2.492
namd-sw06,sw06,frame00801,-4.72,-5.69949,-5.21
namd-sw06,sw06,frame00876,-4.14,-5.16749,-4.654
namd-sw06,sw06,frame00212,-4.73,-6.13264,-5.431
namd-sw06,sw06,frame00386,-4.87,-6.20072,-5.535
namd-sw06,sw06,frame00265,-5.51,-5.02396,-5.267
namd-sw06,sw06,frame00368,-4.65,-5.93732,-5.294
namd-sw06,sw06,frame01577,-4.19,-3.71945,-3.955
namd-sw06,sw06,frame01494,-3.02,-4.05704,-3.539
namd-sw06,sw06,frame01500,-3.19,-4.25252,-3.721
namd-sw06,sw06,frame01820,-2.54,-3.89298,-3.216
namd-sw06,sw06,frame01599,-0.78,-2.32249,-1.551
namd-sw06,sw06,frame01857,-3.12,-3.73676,-3.428
namd-sw06,sw06,frame00622,-4.86,-5.61316,-5.237
namd-sw06,sw06,frame00655,-4.14,-6.2006,-5.17
namd-sw06,sw06,frame00758,-4.61,-6.27856,-5.444
namd-sw06,sw06,frame01147,-4.63,-5.02825,-4.829
namd-sw06,sw06,frame01130,-3.83,-3.74441,-3.787
namd-sw06,sw06,frame00628,-6.06,-6.42258,-6.241
namd-sw06,sw06,frame00752,-6.7,-6.92298,-6.811
namd-sw06,sw06,frame00725,-5.38,-6.12164,-5.751
namd-sw06,sw06,frame01037,-3.49,-4.533,-4.011
namd-sw06,sw06,frame01040,-2.81,-4.12511,-3.468
namd-sw06,sw06,frame00218,-2.95,-4.72891,-3.839
namd-sw06,sw06,frame00362,-4.84,-6.01497,-5.427
namd-sw06,sw06,frame00281,-4.37,-5.7599,-5.065
namd-sw06,sw06,frame00315,-4.84,-5.86245,-5.351
namd-sw06,sw06,frame01950,-4.37,-5.05832,-4.714
namd-sw06,sw06,frame01927,-4.11,-5.04426,-4.577
namd-sw06,sw06,frame01407,-4.17,-5.10952,-4.64
namd-sw06,sw06,frame01593,-1.81,-2.88701,-2.349
namd-sw06,sw06,frame01470,-3.94,-4.94626,-4.443
namd-sw06,sw06,frame00130,-5.21,-5.54045,-5.375
namd-sw06,sw06,frame00147,-4.64,-5.99511,-5.318
namd-sw06,sw06,frame01758,-4.34,-5.23175,-4.786
namd-sw06,sw06,frame01655,-4.77,-4.48764,-4.629
namd-sw06,sw06,frame01622,-2.39,-3.53704,-2.964
namd-sw06,sw06,frame00857,-3.51,-4.51471,-4.012
namd-sw06,sw06,frame00599,-4.62,-6.6937,-5.657
namd-sw06,sw06,frame00820,0.18,0.0,0.09
namd-sw06,sw06,frame00494,-4.33,-5.91551,-5.123
namd-sw06,sw06,frame00500,-4.49,-6.06372,-5.277
namd-sw06,sw06,frame00577,-3.19,-4.93163,-4.061
namd-sw06,sw06,frame01368,-3.6,-4.93119,-4.266
namd-sw06,sw06,frame01265,-3.65,-4.54994,-4.1
namd-sw06,sw06,frame01212,-3.13,-4.06472,-3.597
namd-sw06,sw06,frame01386,-3.82,-4.43983,-4.13
namd-sw06,sw06,frame00470,-4.1,-5.49177,-4.796
namd-sw06,sw06,frame00407,-4.4,-5.67583,-5.038
namd-sw06,sw06,frame00593,-4.34,-5.80759,-5.074
namd-sw06,sw06,frame00927,-4.59,-4.74504,-4.668
namd-sw06,sw06,frame00950,-4.91,-6.04345,-5.477
namd-sw06,sw06,frame01281,-3.1,-4.51781,-3.809
namd-sw06,sw06,frame01315,-3.93,-4.83102,-4.381
namd-sw06,sw06,frame01362,-4.07,-4.95024,-4.51
namd-sw06,sw06,frame01218,-2.47,-4.03772,-3.254
namd-sw06,sw06,frame00040,-4.58,-5.11187,-4.846
namd-sw06,sw06,frame00037,-5.4,-5.85756,-5.629
namd-sw06,sw06,frame01725,-2.34,-3.97111,-3.156
namd-sw06,sw06,frame01752,-4.48,-5.04772,-4.764
namd-sw06,sw06,frame01628,-4.41,-4.98144,-4.696
namd-sw06,sw06,frame01061,-3.21,-4.15649,-3.683
namd-sw06,sw06,frame01016,-1.32,-2.45353,-1.887
namd-sw06,sw06,frame01182,-3.03,-3.82052,-3.425
namd-sw06,sw06,frame00690,-4.49,-5.75716,-5.124
namd-sw06,sw06,frame00704,-3.19,-4.01194,-3.601
namd-sw06,sw06,frame00773,-4.99,-5.8115,-5.401
namd-sw06,sw06,frame00609,-4.3,-5.87857,-5.089
namd-sw06,sw06,frame01451,-3.23,-4.47065,-3.85
namd-sw06,sw06,frame01426,-4.2,-4.73719,-4.469
namd-sw06,sw06,frame01906,-3.69,-4.51619,-4.103
namd-sw06,sw06,frame01892,-3.39,-4.58377,-3.987
namd-sw06,sw06,frame01971,-4.34,-5.3474,-4.844
namd-sw06,sw06,frame00334,-4.27,-5.51666,-4.893
namd-sw06,sw06,frame00343,-5.51,-6.48064,-5.995
namd-sw06,sw06,frame00239,-5.07,-6.519,-5.795
namd-sw06,sw06,frame01876,-4.16,-5.47005,-4.815
namd-sw06,sw06,frame01801,-3.67,-4.39222,-4.031
namd-sw06,sw06,frame01521,-4.01,-4.65471,-4.332
namd-sw06,sw06,frame01556,-2.87,-3.95122,-3.411
namd-sw06,sw06,frame01898,-3.01,-4.5978,-3.804
namd-sw06,sw06,frame00349,-4.28,-5.16845,-4.724
namd-sw06,sw06,frame00244,-4.57,-5.24182,-4.906
namd-sw06,sw06,frame00233,-4.21,-5.38326,-4.797
namd-sw06,sw06,frame01188,-2.82,-3.56724,-3.194
namd-sw06,sw06,frame01085,-3.51,-4.69857,-4.104
namd-sw06,sw06,frame01111,-2.91,-3.86347,-3.387
namd-sw06,sw06,frame01166,-3.68,-3.85634,-3.768
namd-sw06,sw06,frame00779,-4.72,-5.74731,-5.234
namd-sw06,sw06,frame00674,-3.8,-5.24075,-4.52
namd-sw06,sw06,frame00603,-4.86,-5.9488,-5.404
namd-sw06,sw06,frame00797,-5.15,-5.67561,-5.413
namd-sw06,sw06,frame01220,-3.38,-4.38174,-3.881
namd-sw06,sw06,frame01257,-3.6,-5.07534,-4.338
namd-sw06,sw06,frame00986,-1.91,-3.04395,-2.477
namd-sw06,sw06,frame00448,-5.02,-6.16052,-5.59
namd-sw06,sw06,frame00812,0.2,0.0,0.1
namd-sw06,sw06,frame00865,0.56,0.0,0.28
namd-sw06,sw06,frame00545,-4.22,-5.94397,-5.082
namd-sw06,sw06,frame00532,-5.16,-5.59114,-5.376
namd-sw06,sw06,frame00968,-2.79,-4.19614,-3.493
namd-sw06,sw06,frame01689,-2.14,-3.57319,-2.857
namd-sw06,sw06,frame01610,-1.96,-3.05669,-2.508
namd-sw06,sw06,frame01784,-3.51,-4.69456,-4.102
namd-sw06,sw06,frame01667,-3.39,-4.56606,-3.978
namd-sw06,sw06,frame00078,-4.69,-6.35545,-5.523
namd-sw06,sw06,frame00175,-4.15,-5.24731,-4.699
namd-sw06,sw06,frame00096,-4.65,-6.07785,-5.364
